text,label
जुम्ला प्रतिनिधिसभा हलो १२९० हसिया हतौडा ५२२ सुर्य १०१ मादल ५३ कलधारो १० बदर ९५ जुम्ला चुनाव,0
एभिन्यूज खबर इलेक्शन एक्सप्रेस प्रतिनिधिसभा निर्वाचन २०७९ गोरखा २ नेकपा माओवादी केन्द्र पुष्पकमल दाहाल प्रचण्ड ३९१ राष्ट्रिय स्वतन्त्र पार्टी कविन्द्र बुर्लाकोटी ६९ नेकपा एमाले अब्दुस मियाँ ३३,0
अग्रगामी उत्तर आधुनिकहरुले बालेनलाई पश्चगामी परिवर्तन बिरोधी भन्याछैनन् ऐलेसम्म ?,0
चुनाव घोषणा पत्र का वादा पुरा करो,0
गुजरात विधानसभा चुनाव छात्र संगठन की गुजरात इकाई ने जारी किया छात्र घोषणापत्र २ मिनेट गुजरात चुनाव २०२२ गुजरात चुनाव पढ्नुहोस्,0
दाङ २ अपडेट मतगणनाः १६०२९ माओवादी रेखा शर्मा ६५६० एमाले शंकर पोखरेल ५२०८ राष्ट्रिय स्वतन्त्र पार्टी विशाल अधिकारी २५६८ नेपालप्रेस,0
झापा ५ अपडेट १८३४८ गणना हुँदा केपी शर्मा ओली एमाले ८९७७ खगेन्द्र अधिकारी कांग्रेस ५४४१ सुरेश पोखरेल घण्टी १४८४ युग पाठक स्वतन्त्र ४८।,0
स्वतन्त्र पार्टीमा,0
कताको स्वतन्त्र हो??,0
ललितपुर ३ राष्ट्रिय स्वतन्त्र पार्टीकी तोसिमा कार्की ३८९६ एमालेका अमृत खड्का २९५९ माओवादीकी पम्फा भुसाल १७९६ नेपाल निर्वाचन २०२२,0
चितवन ३ अपडेट विक्रम पाण्डे राप्रपा २३५२ दिनेश कोइराला स्वतन्त्र २३४७ भोजराज अधिकारी माओवादी २२१२ जिता बराल घण्टी २०७५ नेपालप्रेस,0
सल्यान प्रतिनिधि सभा सुर्य राजेन्द्र बिर राय १७७७ कलम प्रकाश ज्वाला ७१२९ पुतली स्वतन्त्र राजेन्द्र बहादुर शाह ३७०२ प्रदेशसभा क सुर्य कुल बहादुर गिरी २२०५ हँसिया हथौड़ा भिम प्रकाश शर्मा ४३६९ प्रदेशसभा ख सुर्य गुलावजंग शाह ३४४४ रुख सुरेश अधिकारी ३५७०,0
१५० पुग्छ त कम्रेड ?,0
सर गोकुल कमरेड हुदैछ त्यताको अपडेट चाहियो,0
जिवन ज्वाइँलाई छुटाउन पाइँदैन है कमरेड,0
आफुले आफैलाइ हेर्नुस् कम्रेड कुरा त्यही पाउनु हुन्छ ।,0
कमरेड वलीको मिसन १५० पुरा होला जस्तो कसरी ? भन्दा यसरी एमाले ६० ४० १०० राप्रपा १५ रा स्व पा १५ जसपा १० सिके अन्य १०,0
तपाईंहरू जस्तो काखे नेता कार्यकर्ता अवसरवादको प्रेतात्मा लिएर भाग खोज्नेहरूले हो कमरेड किनकी यिनीहरूले आफ्नो जिम्मेवार कर्तव्यलाई स्खलित गराएको हुन्छ ।,0
चुनावी नतिजा हेरेर तनाव भएर समिक्षा गर्न सुकुटे जान पर्ने भो त कमरेड,0
हुनत म एमाले हु भोट एमाले हालेको छु भन्नै प्रदा केपी ओलीको अहमता घमण्ड पाटीमा एक तन्त्र राज पाटी सिद्दिने भयो कमरेड,0
कमरेड कति आयो कति ? ?,0
खाने चौधरीको मुसोको चाही हालखबर कमरेड?,0
रुपन्देही क्षेत्र २ सुकुम्बासी लिस्नु कमरेड अनेक उपय अपनायर जाल झेल गरे प्रचार नै नभयको घन्टिमा अत्यधिक मत गयको बुजियको सबैभन्दा बडि भोटर भयको ११ नं वडा नै हो निर्णय गर्ने,0
हाम्रो क्षेत्र हो नी कमरेड,0
अब खरेल कमरेड कोर एरिया खोज्दै दुई नम्बर तिर पुग्छन्,0
धासु आईडिया भनेको कस्तो हो कमरेड ?,0
प्रदेश राजधानी संग अर्थमन्त्री साटेको बिर्सन्छन् हैन कमरेड ?,0
कमरेड प्रचण्ड ?,0
२०५९ कार्तिक १० गतेको लडाँइ कुरा हो लडाँइ हारेर आएपछि पिडा चर्को छ। नेताहरु व्यवहार छुद्र वचन आदि। जो भोगेको हो। अहिले चै पम्पा कमरेड होइन माअोवादी कोर टिम हेडक्वाटर का भनिएको प्रचण्ड लगायतका हारोस् युवाहरु आवोस् भन्ने हो दाइ मेरो कुरा।,0
ल कम्रेड हजुर अर्को पटक उठ्नु पर्छ ।,0
यस पाली मतपत्र चपाएर सार नलाग्ने देखे कमरेड हरु रुख बोक्रा चपाउलान ?,0
बा कम्रेड हो दाजु भन्ने हो,0
उहाँ गोकुल कमरेड तिर १ हो??,0
होर कमरेड।,0
म म भन्नुस कमरेड,0
पानीटंकी कमरेड मुक्ति पाउला त ५ नंबरले ?,0
तनहुँ क्षेत्र नं २ प्रतिनिधि सभा २७४०४को गणना गर्दा। शंकर भण्डारी १२६३१ किरण गुरुङ १००७२ बिजय जोशी १८१६ रुख सुर्य अन्तर मत २५५९,0
तनहुँ क्षेत्र २ प्रतिनिधि सभा कुल गणना १२७१३ सूर्य ४२३५ किरण गुरुङ रुख ६१२१ शंकर भण्डारी घण्टी ९१८ बिजय जाेशी हलो २०६ नरेन्द् प्रताप महत लाैराे १८५ बिष्णु पराजुली,0
तनहुँ क्षेत्र २ प्रतिनिधि सभा कुल गणना १०६४१ नेकपा एमाले ३६९३ किरण गुरुङ नेपाली काङ्ग्रेस ४८८८ शंकर भण्डारी रा स्व पा ७८२ बिजय जाेशी रा प्र पा १५९ नरेन्द् प्रताप महत,0
तनहुँ २ अपडेट गर्नुहोस् शंकर भण्डारी रुख ४८८८ किरण गुरुङ सूर्य ३६९३ बिजय जाेशी घण्टी ७८२ नरेन्द्र प्रताप महत हलो १७६ निर्वाचन २०७९ नेपालभोट २०२२ तनहुँ २,0
तनहुँ क्षेत्र २ प्रतिनिधि सभा सूर्य ३६९३ किरण गुरुङ रुख ४८८८ शंकर भण्डारी घण्टी ७८२ बिजय जाेशी हलो १७६ नरेन्द् प्रताप महत लाैराे १६८ बिष्णु पराजुली नेपालप्रेस,0
तनहुँ क्षेत्र २ प्रतिनिधि सभा कुल गणना ८२२९ सूर्य ३६९३ किरण गुरुङ रुख ४८८८ शंकर भण्डारी घण्टी ७८२ बिजय जाेशी हलो १७६ नरेन्द् प्रताप महत लाैराे १६८ बिष्णु पराजुली,0
तनहुँ क्षेत्र २ प्रतिनिधि सभा कुल गणना ८२२९ सूर्य २६०८ किरण गुरुङ रुख ३९१४ शंकर भण्डारी घण्टी ६४३ बिजय जाेशी हलो १५९ नरेन्द् प्रताप महत लाैराे १२८ बिष्णु पराजुली भाले ११७ प्रविना थापा घर १०० लाल बहादुर गोतामे बदर मत ५०० ।,0
तनहुँ क्षेत्र २ प्रतिनिधि सभा कुल गणना ८२२९ सूर्य २६०५ किरण गुरुङ रुख ३९१४ शंकर भण्डारी घण्टी ६४३ बिजय जाेशी हलो १५९ नरेन्द् प्रताप महत लाैराे १२८ बिष्णु पराजुली,0
अपडेट प्रतिनिधि सभा तनहुँ क्षेत्र नं २ ६००३ मत गन्दा सूर्य किरण गुरुङ २१३२ रुख शंकर भण्डारी २६५१ घण्टी बिजय जाेशी ५२० प्रदेश सभा तनहुँ २ क १४९७ मत गन्दा सुर्य श्याम राजा महत ४७३ हसिया हथाैडा राजेन्द्र केशरी न्यौपाने ६८१ हलाे रेशमराज अधिकारी १७५,0
तनहुँ क्षेत्र नं १ प्रतिनिधि सभा ४०० रुख रामचन्द्र पौडेल १६१ सुर्य एक ब राना १०५ घण्टि ३८ कैचि ४० हलो ३१ तनहुँ क्षेत्र २ प्रतिनिधि सभा कुल गणना ६००३ सूर्य २१३२ किरण गुरुङ रुख २६५१ शंकर भण्डारी घण्टी ५२० बिजय जाेशी हलो १४६ लाैराे ८९,0
तनहुँ क्षेत्र २ प्रतिनिधि सभा कुल गणना ६००३ सूर्य २१३२ किरण गुरुङ रुख २६५१ शंकर भण्डारी घण्टी ५२० बिजय जाेशी हलो १४६ नरेन्द् प्रताप महत लाैराे ८९ बिष्णु पराजुली,0
प्रतिनिधि सभा तनहुँ क्षेत्र नं २ शंकर भण्डारी रुख २६५१ किरण गुरुङ सूर्य २१३२ बिजय जाेशी घण्टी ५२० कुल गणना मत ६००३ प्रत्यक्ष प्रशारण चुनाव २०२२,0
तनहुँ क्षेत्र २ प्रतिनिधि सभा कुल गणना ३६४१ सूर्य ११४४ किरण गुरुङ रुख १५९५ शंकर भण्डारी घण्टी ४२४ बिजय जाेशी हलो १३७ नरेन्द् प्रताप महत लाैराे ७० बिष्णु पराजुली बदर ८९,0
यसो गरेभने बिजय जुलुस निकाल्न सक्लान?,0
७ ज्ञानेन्द्र बहादुर कार्की ८ प्रकाश सरण महत ९ बिजय कुमार गच्छदार माओवादी १ बर्षमान पुन २ पम्फा भुसाल ३ जनार्दन शर्मा ४ गिरिराजमणि पोखरेल ५ देबेन्द्र पौडेल अन्य १ कमल थापा २ उपेन्द्र यादब ३ महन्त ठाकुर ४ राजेन्द्र महतब ५ झलनाथ खनाल ६ प्रेम आले,0
बिजय ज्युको भिडियो सुनौ,0
बिजय शाहीले मुर्ख बनाउन सक्ने मान्छे हौ हामी अब आश कस्को गर्ने??,0
बिजय साहीको बाकी बक्यौता यसले पूरा गर्ला जस्तो छ्,0
सबैको सल्लाह भोट गन्ने जिम्मा चाही बिजय साही लाइ दिऔं मतदाताले धेरै बेर कुर्नु पर्दैन,0
प्रकाशमान सिंहले २५००० झरेको मतमा जम्मा ७१०० मत ल्याउँदा लकभक २९ भोट ल्याएर बाँकी ७१ मतदाताको प्रतिनिधित्व कसरी गर्छ ?,0
ललितपुर ३ आज बिहान ६ बजे सम्मको घण्टी डा तोसिमा कार्की ४४५९ एमाले अमृत खड्का ३४८७ गठबन्धन पम्फा भुसाल २०६७,0
गठबंधन हो बोल्न लाइ,0
पछिल्लो अपडेट दाङ प्रतिनिधि सभा २ रेखा शर्मा गठबंधन ६५६० शंकर पोख्रेल एमाले ५२०८ विशाल अधिकारी २५६८,0
लोकतन्त्र थपेर गठबंधन पायो,0
मकवानपुर ताजा अपडेट गर्नुहोस् महेश बर्तौला ४८५४ सुर्य बिरोध खतिवडा ४४४३ गठबन्धन ४११ मतले महेशको अग्रता,0
गठबन्धन भनौ एस हो ?,0
गठबन्धन नामको ठगबन्धन अहिले चैं गर्दै कुन्नी??,0
गठबन्धन,0
राप्रपा स्वतन्त्र एमाले एकातिर गठबन्धन अर्को तिर बनेर सरकार बन्न सक्ला की।,0
अर्घाखाँची टोप बहादुर रायमाझी सुर्य २२०२ पुष्पा भुसाल गठबन्धन रुख १४४०अर्घाखाँचीमा टोप बहादुर रायमाझीको ७६२ अग्रता,0
गठबन्धन नाउँमा काङ्रेसले ठगबन्धन गर्यो क्याहो ?,0
अर्घाखाँची प्रतिनिधि सभाको लागि एमाले टोपबहादुर रायमाझी ४०६८ गठबन्धन नेतृ पुष्पा भुसाल २८०४ मतान्तर मत १२६४,0
गठबन्धन दल,0
खसेको ६१ मतको कुरा गर्नु भयो सायद शिक्षित भको भए कम्तीमा ७० माथि मत खस्थ्यो। गणतन्त्र राजतन्त्र भनेर गरिएको मतदान थियो ? मिश्रले पाएको मतमा गणतन्त्र झुकाव राखेका मत हुन सक्छन्। आजको दिनमा जनमत संग्रह गर्ने हिम्मत राख्न सक्छ त ६१ ले? जवाफ तपाईँलाई,0
धर्म निरपेक्ष लोकतान्त्रिक गणतन्त्र माथि षड्यन्त्र कुनियत राख्ने हार,0
गणतन्त्र पछि चै,0
जनतन्त्रवाद गणतन्त्र,0
पवित्र गणतन्त्र नाम अराजक तन्त्र काम बेश कुन? हत्तेरी भन हिजो थिएन गणतन्त्र थियो प्रजातान्त्र त ् त्यस अघि पाइने नि बोल्न शान्ति त थियो अनुशासन खान पाइन्थ्यो बोल्न पाइने मन्डले शासन बिग्बीगी प्रजातन्त्र आयो ल्याउनु पर्यो,0
समानुपातिक हलो प्रत्यक्ष उमेद्बार हेरेर,0
नो उमेदबार,0
चितवन अपडेट गर्नुहोस् पाण्डे जी लम्के अब फेरी देश भुमरीमा पर्ने होला चितवन निर्वाचन क्षेत्र ३ काे मतपरिणाम विक्रम पाण्डे हलो ३०८७ डा भाेजराज अधिकारी हँसिया हथौडा २८४१ जीता बराल घण्टी २७२० दिनेश काेईराला माछा २५५७,0
क्षेत्र नं १ तिरको हो ५०५६ पुगिसक्यो हरि ढकालको,0
क्षेत्र नं १ हो ।,0
ताजा अपडेट धादिङ क्षेत्र नं १ प्रतिनिधि सभाको गल्छि गापाको गणना हुँदा भुमी त्रिपाठी एमाले ५१८८ राजेन्द्र प्रसाद पाण्डे एकिकृत समाजवादी ५३७१ हिमेश पन्त रास्वपा १५६५,0
कंचनपुर जिल्लाको निर्वाचन क्षेत्र नम्बर ०१ ४३६० मतको नतिजा तारा लामा तामाङ सुर्य २२७४ बिना मगर हंसिया हतौडा ११८४ मतान्तर १०९०,0
सर्लाही क्षेत्र नं ४ बिहान ०७ ३० बजे सम्मको अपडेट अमरेश कुमार सिंह माछा २२५८ नागेन्द्र कुमार राय रुख २२५३ माधुमाला यादव कल १६३२ नेपालभोट २०२२ नेपाल निर्वाचन २०२२,0
भक्तपुर क्षेत्र नं २ प्रतिनिधि सभा अहिले सम्म ३०३९३ मत गणना गर्दा ताजा अपडेट दुर्लभ थापा काँग्रेस १२०५३ महेश बस्नेत एमाले १०७६२ फरक १२९१,0
अब बज्न थाल्यो चितवन क्षेत्र नम्बर २ प्रतिनिधि सभा तर्फ रबि लामिछाने घन्टी ३९४९ उमेश श्रेष्ठ रुख ३१७७ कृष्ण भक्त पाेखरेल सुर्य २७१२,0
गनतान्त्रिक नेपालको बहुदलिय चुनाउमा राजतन्त्र ल्याँउनेहरू।,0
बहुदलीय चौतारामा किसुनजीदेखि प्रचण्डसम्म,0
देशमा संवैधानिक राजतन्त्र बहुदलिय प्रजातन्त्र सहितको सनातन हिन्दु राष्ट्र पर्छ सबैको भलाइ हो ।,0
होला खुबै बहुदलीय सरकार आउदा कसले जितेको थियो भन्नु त,0
भाडामा जम्मा गरिएको भीडबाट आवधिक रूपमा वैधानिकता प्रदान गर्ने बहुदलीय व्यवस्थाको सार्थक प्रजातन्त्रीकरण सम्भव ?,0
डडेल्धुराका मल्ल दाइले सागर संग प्रतिस्पर्धा गर्न सक्ने भए नाइ,0
गोरखा २ प्रचण्डर मियाँको कस्तो प्रतिस्पर्धा ? हेर्नुहोस् मतगणनाको पहिलो अपडेट,0
यहाँ मित्रवत प्रतिस्पर्धा हो?,0
गगन दाइ संगको प्रतिस्पर्धा अब राजन हार स्वीकार गर्दा हुन्छ ?,0
काठमाडौँ १ मत गणनामा प्रतिस्पर्धा २०७४ का दुई प्रमुख प्रतिस्पर्धीहरूबिच नै हुने देखियो । मत भिन्नता पहिलाको आसपासमै हुने लक्षण देखियो । एमालेका धेरै भोट यी दुईमध्ये एउटालाई गएको जस्तो ।,0
प्रारम्भिक मतगणनाको परिणाम अनुसार राजेन्द्र लिङ्गदेनको राप्रपाले प्रतिनिधिसभामा प्रत्यक्षतर्फ कति सिट जित्ला ?,0
सय की १५० सिट कति थियो रे? आत्मरति ए हैन हैन विश्लेषण कति सिटको थियो रे?,0
प्रत्यक्षतर्फ एमालेले १०० सिट कटाउला त ? मिर्याकल हुन बाँकी नै छ?,0
२०५२ माघ २२ गते तत्कालिन नेकपा संयुक्त जनमोर्चा नेपाल तर्फबाट बाबुराम भट्टराईले प्रधानमन्त्री शेरबहादुर देउवालाई ४० बुँदे ज्ञापनपत्र पेश गरेका थिय। चालिस बुदामा थिय कसै संग भय मलाई साझा गरि दिनु होला।,0
बालविकास शिक्षक चितवन जिल्ला अध्यक्ष रेखा रानाभाटले बुझाइन् केपी ओलीलाई ७ बुँदे ज्ञापनपत्र,0
राजनीति,0
ए गुगले काङ्रेस भएर बोलेको हो भन्थे।गुगलका ग्रह बलिया छन।भिड्न अगाडी सोच्नपर्छ।अनी मलाई रबिन्द्र संसदमा बोलेको हेर्ने रहर थियो।भोट बाढियो आफ्नो ठाउँमा छ।मतदाता नामावलीमा नाम भएर भोट हाल्न नजादाको परिणाम हो।के नै हुन्छ मैले मात्रै हालेर भन्नेले नतिजा हेर्दे हुन्छ।,0
मतदाता छोडम उम्मेद्वारको कुरा गरम? तिनीहरु करेक्ट नै हो ?,0
झापा क्षेत्र १ जम्मा मतदाता संख्या १२०७३५ जम्मा खसेको मत ८७३९६ जम्मा मत गणना २२ ३३१ रुख ११ ३८५ बिश्व सूर्य ७ ०८६ अग्नि अन्तर ४ २९९,0
समान्य प्रतिनिधि सभाको ११० सिटको बाँडफाँड १ कुल मतदाता १ ७९ ८८ ५७० २ ६० खसेको मत १ ०७ ९३ १४२ ३ सदर मत खसेको मतको ९० ९७ १३ ८२७ ४ सदर मतको १२ थ्रेसहोल्ड पूरा नगर्ने मत ११ ६५ ६६० ५ ३ थ्रेसहोल्ड २ ९१ ४१५,0
हन प्रमुख प्रचारकर्ता भनेको प्रदेश प्रमुखनै हुन् त?,0
पुर्ब तानसेन क्याम्पस प्रमुख केसब नेउपाने प्रदेशमा टिक्ट पाएका हुन काङ्ग्रेसको ?,0
समयमै देउबाको ज्योतिषिकोमा नपठाउनु ठूलो भूल भएको प्रमुख प्रचारकर्ता स्वीकारोक्ति भनेर त आईसकेको छैन नि ?,0
बीबीसी नेपाली समानुपातिकमा कति मत पाउने दल संसद् पुग्छन्? राष्ट्रिय दल बन्न कति चाहिन्छ?,0
प्रतिनिधि सभा क्षेत्र नं २ माेहनबहादुर बस्नेत नेपाली काँग्रेस ३१७५ शेरबहादुर तामाङ एमाले १८७५ प्रतिनिधि सभा क्षेत्र नं २ प्रदेशसभा १ युवराज दुलाल माओवादी केन्द्र ३०३५ अमानसिँह तामाङ एमाले १८३३,0
सिन्धुपाल्चोक अपडेट प्रतिनिधि सभा क्षेत्र नंं १ सरेश नेपाल एमाले ३०८५ माधव सापकोटा सुवाेध माओवादी केन्द्र २९०१ प्रतिनिधि सभा क्षेत्र नं १ प्रदेशसभा १ मसिना खड्का नेपाली काँग्रेस २५९९ डिबी तामाङ एमाले २४९४,0
ओखलढुंगाको प्रदेशसभा १ विहान साढे ७ बजेको प्रदीपकुमार सुनुवार रुख ६३६३ अम्बिरबाबु गुरुङ सूर्य ४९०२ खेमराज खड्का छाता ७२७,0
प्रतिनिधि प्रदेशसभा २०७९ मताधिकार प्रयोग प्रमाण । २०७९ ०८ ०४ आइतबार,0
ओखलढुंगाको प्रदेशसभा २ ज्ञानबहादुर खडका सूर्य ३२५७ बाबुराम गौतम हँसिया हथौडा ३१५५ पुष्पराज पोखरेल हलो ८८,0
ओखलढुंगाको प्रदेशसभा १ विहान ५ बजेको प्रदीपकुमार सुनुवार रुख ५८६० अम्बिरबाबु गुरुङ सूर्य ४२३१ खेमराज खड्का छाता ७१७,0
५ हजार ६ सय ६३ मतगणना हुदा तपाङले काेईरालालाई ३२५ मतले पछि पार्नु भएकाे । तामाङले २ हजार ५ सय ६२ मत पाउँदा काेइरालाले २ हजार २ सय ३७ मत पाउनु भएकाे । प्रदेशसभा क ४८ हजार ९ सय ३९ मत खसेकाे ।,0
समय मंसिर ५ गते बेलुकी ११ १० बजे । निर्वाचन क्षेत्र सुनसरी क्षेत्र नम्बर १ प्रदेशसभा हलाे ११६७ सुर्य २९८ रूख ६४१,0
ताजा अपडेट चितवन क्षेत्र नं १ ख प्रदेशसभा सदस्य तर्फ रत्नगर वडा नं ३ खैरहनी वडा नं ५ गरी २ वटा वडाको गणना सकियो । प्रकाश खनाल शैलेश सूर्य ९१४ कृष्ण खनाल कलम ७५४ बलराम शर्मा खनाल हलो ३२१ राममणी न्यौपाने धाराको टुटी,0
भोजपुर अपडेट ४०० मतगणना हुँदा प्रतिनिधि सभा शेरधन राई सूर्य १८७ सुदन किराँती हसिया हथौडा १७२ प्रदेशसभा क ५०० मतगणना हुँदा राजेन्द्र राई कलम २४५ हरि राई सूर्य १२८,0
मुस्ताङमा कांग्रेसको क्लिन स्वीप योगेश गौचन थकाली प्रतिनिधिसभा नेपाली कांग्रेस नम्डु गुरुङ प्रदेशसभा १ नेपाली कांग्रेस विकल शेरचन प्रदेशसभा २ नेपाली कांग्रेस हिमालय टिभी नतिजा विथ चुनाव २०७९,0
बागलुङ २ प्रतिनिधिसभा १८९६ मत गणना सूर्य ६१९ हसियाँ हथौडा ९९२ घण्टी १८४ प्रदेशसभा क २४७६ मत गणना रुख ११०९ लालटीन १३२१ प्रदेशसभा ख २८२५ मत गणना सूर्य १११६ रुख १०८४,0
प्रतिनिधिसभा प्रदेशसभा निर्वाचन २०७९ अर्थव्यवस्था प्रचण्ड रबिलमछानी,0
बागलुङ १ प्रतिनिधिसभा ६०० मत गणना सुर्य २१५ गिलास १३७ घण्टी २२२ प्रदेशसभा क ७०० मत गणना सुर्य ३२३ रुख ३०८ प्रदेशसभा ख ८०० मत गणना । सुर्य २०५ रुख ५७६,0
मोरङ ६ क प्रदेशसभा मतगणना अपडेट रिता न्यौपाने सूर्य ६६२ जीवन आचार्य हँसिया हथौडा ५५७ हिरा भट्टराई हलो ३०४ मोरङ निर्वाचन अपडेट नेपालभोट,0
बागलुङ १ प्रतिनिधिसभा १०४२ मत गणना सुर्य ३९४ गिलास २२७ घण्टी ३६४ प्रदेशसभा क १०४२ मत गणना सुर्य ४७० रुख ४२९ प्रदेशसभा ख १३३३ मत गणना । सुर्य ३२४ रुख ९१९,0
लमजुङ प्रदेशसभा क जमिन्द्रमान घले नेकपा एमाले ६१७ टकराज गुरुङ नेपाली कांग्रेस १२३७ लमजुङ प्रदेशसभा ख कृष्ण अधिकारी नेकपा एमाले १४६७ भेषबहादुर पौडेल नेपाली कांग्रेस ७२८,0
लमजुङ प्रदेशसभा क जमिन्द्रमान घले नेकपा एमाले ६१७ टकराज गुरुङ नेपाली कांग्रेस १२३७ लमजुङ प्रदेशसभा ख कृष्ण अधिकारी नेकपा एमाले १४६७ भेषबहादुर पौडेल नेपाली कांग्रेस ७२८ नेपालप्रेस,0
झापा ३ प्रदेशसभा १ भूमिराज बस्नेत रुख ९०० मत बसन्त बानियाँ सूर्य ७४८ मत झापा ३ प्रदेशसभा २ छवि चुडाल सूर्य ५३४ मत पूर्णसिंह राजवंशी हसियाँ हथौडा ३०३ मत,0
झापा ३ प्रदेशसभा १ भूमिराज बस्नेत रुख ९०० मत बसन्त बानियाँ सूर्य ७४८ मत झापा ३ प्रदेशसभा २ छवि चुडाल सूर्य ५३४ मत पूर्णसिंह राजवंशी हसियाँ हथौडा ३०३ मत नेपालप्रेस,0
झापा १ प्रदेशसभा १ १६०३ मत गन्दा गोपाल तामाङ गठबन्धन ६२२ मत रविन कोइराला एमाले ६०१ मत सागर राई मंगोल नेशनल अर्गनाइजेशन २३७ मत,0
झापा १ प्रदेशसभा १ १६०३ मत गन्दा गोपाल तामाङ गठबन्धन ६२२ मत रविन कोइराला एमाले ६०१ मत सागर राई मंगोल नेशनल अर्गनाइजेशन २३७ मत नेपालप्रेस,0
बागलुङ १ प्रतिनिधिसभा ६०० मत गणना सूर्य २१५ गिलास १३७ घण्टी २२२ प्रदेशसभा क ७०० मत गणना सूर्य ३२३ रुख ३०८ प्रदेशसभा ख ५०० मत गणना । सूर्य १३५ रुख ३४७,0
बागलुङ १ प्रतिनिधिसभा ६०० मत गणना सुर्य २१५ गिलास १३७ घण्टी २२२ प्रदेशसभा क ७०० मत गणना सुर्य ३२३ रुख ३०८ प्रदेशसभा ख ५०० मत गणना । सुर्य १३५ रुख ३४७,0
प्रदेशसभा सदस्य क्षेत्र नम्बर २ क प्रत्यक्ष तर्फ २८७८ गणना गर्दा गण्डकी क्लिक गर्नुहोस्,0
झापा ३ प्रदेशसभा १ ५०० मत गन्दा छवि चुडाल एमाले २६१ मत पूर्णसिंह राजवंशी गठबन्धन १६५ मत,0
झापा ३ प्रदेशसभा १ ५०० मत गन्दा छवि चुडाल एमाले २६१ मत पूर्णसिंह राजवंशी गठबन्धन १६५ मत नेपालप्रेस,0
प्रदेशसभा सदस्य दाङ २ १ २४२० मत गन्दा सुर्य ९६२ रुख १२१३,0
प्रतिनिधि सभा प्रदेशसभा सदस्य निर्वाचन २०७९ अन्तरगत बैतडीमा मतगणना सुरु भएको ।,0
प्रदेशसभा समानुपातिक दाङ २ १ माओवादी केन्द्र ७१५ एमाले ६८५ का ग्रेस ६६३,0
मुस्ताङबाट प्रदेशसभा प्रतिनिधिसभामा कांग्रेसका एक एक जना आए विस्तृत लाइभ युट्युब लाइभ हेर्नुहोस् कान्तिपुर न्यूज कान्तिपुरटीवीएचडी कान्तिपुर कान्तिपुरनिर्वाचन बिशेस एपमा हेर्नुहोस्,0
नेपालमा मूल्य अभिवृद्धि कर कार्यान्वयनको २५ वर्ष दर्ता सीमा,0
उम्मेदवारी दर्ता गराइस पछि स्पष्टीकरण सोध्छस भन्नेहरुलाई निर्वाचन कानुन भन्छ? सुनौ,0
ए साहेब हेटौडाबाट ई सिम दर्ता हुन्छ हुन्न?,0
प्रदेश सभा सदस्यमा विजयी १ नम्डु गुरुङ मुस्ताङ प्रदेश सभा १ कांग्रेस २ विकल शेरचन मुस्ताङ प्रदेश सभा २ कांग्रेस ३ मुनिन्द्रजङ गुरुङ मनाङ प्रदेश सभा १ कांग्रेस ४ राजिव गुरुङ दीपक मनाङे प्रदेश सभा २ स्वतन्त्र निर्विरोध अपडेट २०७९ मंसिर ५ राती १०ः५५ बजे,0
चर्चित उम्मेदवारहरु कस्को अवस्था ? निर्वाचन अपडेट २०७९ मंसिर ५ गते साँझ ४ ३० बजे सम्म चुनाव अपडेट चुनावी समाचार,0
मतदान गर्ने मंसिर ४ सकियो । अब कन्यादान गर्ने मंसिर यसप्रकार ११ गते १२ गते १६ गते १७ गते २२ गते २३ गते २७ गते २८ गते,0
मतदान केन्द्रामा ५८ मत खसेछ ११४१ १९६८ घर फर्केपछी औंठाको तस्विर। २०७९ मंसिर ४ १० ५४ राती।,0
मंसिर ४ पछि राष्ट्रिय भ्रष्टाचारी बा काम उपेन्द्र छाता ओढेर लिङदेल हलो जोत्ने हो,0
मंसिर ६ हो चुनाव मंसिर ४ मतदान गर्न कोही जान्छ त? चुनाव,0
दैनिक विपद् बुलेटिन ४ मंसिर २०७९ विपद्का घटना सम्बन्धी थप विवरणका लागि तलको लिङ्कमा जानुहोस् । विपद्का घटना सम्बन्धी सूचना सन्देशका लागि तलको लिङ्कमा जानुहोस् ।,0
प्रतिनिधिसभा तथा प्रदेशसभा सदस्य निर्वाचन निर्वाचन विदा उत्पत्तिका एकादशी व्रत अन्तर्राष्ट्रिय बाल दिवस मंसिर ४ आइतवार २०७९ मार्फत,0
मंसिर ४ मतपत्र ४ हामी ४ चुनावी रिपोटिगं,0
मतदान गरियो । ४ मंसिर २०७९ । श्री कुण्डेश्वर बि बेसारेबेशी मतदान केन्द्र कमलामाई नगरपालिका वडा नं १२ सिन्धुली ।,0
भोलि बिहान मंसिर ४ गते गर्नै पर्ने कामहरु १ बिहान सबेरै उठ्ने २ नुहाईधुवाइ गर्ने ३ धुप बत्ती बाल्ने ४ घण्टि बजाउदै रुखलाई पानी चडाउने ५ लौरो टेक्दै मत हाल्न जाने ६ अनी मतदान केन्द्रमा गएर सुर्य चिन्हमा भोट हाल्ने।,0
मंसिर ४ कसको सरकार ? साँझ ७ बजे परिणाम लाइभ प्रक्षेपण,0
मंसिर ४ आज,0
झापा ३ ताजा परिणाम सिटौलाविरुद्ध लिङ्देनको अग्रता निरन्तर राजेन्द्र लिङ्गदेन राप्रपा ४३९४ कृष्ण सिटौला कांग्रेस ३१५८ प्रकाश पाठक रास्वपा ३३८,0
